Dependent_count,Income_Category,Card_Category,Months_on_book,Credit_Limit,Total_Trans_Amt,Avg_Utilization_Ratio
3,Less than $40K,Blue,36,3523,3174,0
2,Less than $40K,Blue,36,3139,4892,0
0,Unknown,Blue,46,7210,2516,0
2,Less than $40K,Blue,25,1690,2645,0
0,Less than $40K,Blue,51,1438.3,4817,0
4,$40K - $60K,Blue,38,2505,4384,0
1,Less than $40K,Blue,38,1737,4723,0
3,$80K - $120K,Blue,38,9234,2586,0
1,Less than $40K,Blue,46,4232,2312,0
2,Less than $40K,Blue,36,2111,4459,0
5,Less than $40K,Blue,29,2140,4610,0
2,Less than $40K,Blue,36,1534,2596,0
2,Less than $40K,Blue,43,3206,4731,0
2,$40K - $60K,Blue,34,4776,4581,0
1,$120K +,Blue,36,31733,3723,0
4,Less than $40K,Blue,36,1571,4580,0
2,$40K - $60K,Blue,45,1438.3,4323,0
3,$80K - $120K,Blue,36,3624,4749,0
2,$80K - $120K,Blue,34,7077,2619,0
4,Unknown,Blue,30,5869,5103,0
2,Less than $40K,Blue,38,3682,4015,0
2,Less than $40K,Blue,42,1694,1930,0
2,Unknown,Blue,40,2264,4279,0
5,Less than $40K,Blue,34,5950,4655,0
3,Unknown,Blue,30,1507,4037,0
0,Less than $40K,Blue,46,1438.3,4082,0
0,Less than $40K,Blue,47,4130,2418,0
3,Unknown,Blue,36,8332,5108,0
3,Less than $40K,Blue,51,1511,4683,0
2,Less than $40K,Blue,41,2796,2196,0
1,Less than $40K,Blue,26,3554,2372,0
3,Less than $40K,Blue,34,4862,4167,0
4,Less than $40K,Blue,40,1438.3,2207,0
3,Less than $40K,Blue,36,2300,2500,0
2,$40K - $60K,Blue,36,6602,4479,0
2,$40K - $60K,Blue,18,1900,2880,0
0,Less than $40K,Blue,36,1679,4771,0
2,Less than $40K,Blue,25,1691,2716,0
3,Unknown,Blue,33,2542,4087,0
2,$40K - $60K,Blue,36,2283,4088,0
2,$40K - $60K,Blue,36,1438.3,2100,0
0,Less than $40K,Blue,36,1760,2285,0
3,Less than $40K,Blue,39,1852,4339,0
1,$80K - $120K,Blue,36,6018,4355,0
5,Unknown,Blue,31,4972,4524,0
1,$40K - $60K,Blue,43,3146,1868,0
2,Less than $40K,Blue,36,1438.3,3848,0
1,Less than $40K,Blue,27,1438.3,2137,0
2,$40K - $60K,Blue,36,4375,2507,0
4,$40K - $60K,Blue,43,1538,2275,0
3,$40K - $60K,Blue,44,1655,4621,0
4,Less than $40K,Blue,37,1836,1799,0
4,$40K - $60K,Blue,39,1438.3,3691,0
3,Less than $40K,Blue,35,1781,2196,0
2,$40K - $60K,Blue,46,1438.3,3763,0
3,$40K - $60K,Blue,26,2867,2646,0
3,Less than $40K,Blue,40,2437,2027,0
3,Less than $40K,Blue,41,3913,5170,0
0,Unknown,Blue,15,2299,2323,0
3,$80K - $120K,Blue,38,19724,3830,0
2,$60K - $80K,Blue,39,10033,4106,0
2,$60K - $80K,Blue,36,1641,2536,0
4,Less than $40K,Blue,36,2803,2216,0
3,Less than $40K,Blue,36,1438.3,4490,0
0,$40K - $60K,Blue,36,4049,4003,0
1,$40K - $60K,Blue,36,1528,4411,0
2,$40K - $60K,Blue,36,8406,3820,0
4,Less than $40K,Blue,36,2225,4138,0
2,Less than $40K,Blue,51,1614,1690,0
4,$80K - $120K,Blue,30,17523,1974,0
4,$40K - $60K,Blue,33,1714,4180,0
3,Less than $40K,Blue,35,1855,2544,0
1,Less than $40K,Blue,19,1438.3,4593,0
0,Less than $40K,Blue,48,1438.3,4104,0
2,Less than $40K,Blue,34,2296,5108,0
3,$120K +,Blue,26,9220,2276,0
2,$40K - $60K,Blue,28,1820,4592,0
1,$40K - $60K,Blue,39,2406,4450,0
4,Unknown,Blue,39,3257,4042,0
3,Less than $40K,Blue,36,1763,2813,0
4,Less than $40K,Blue,26,3159,2925,0
5,Less than $40K,Blue,36,1438.3,4459,0
1,Less than $40K,Blue,23,2533,5128,0
2,Less than $40K,Blue,43,1438.3,4059,0
0,$60K - $80K,Blue,29,1460,2329,0
4,Unknown,Blue,36,1931,2569,0
1,Less than $40K,Blue,36,1438.3,4765,0
2,Less than $40K,Blue,46,2153,4628,0
3,$120K +,Blue,52,12398,4228,0
3,Less than $40K,Blue,41,1438.3,3778,0
1,Less than $40K,Blue,37,3208,4531,0
2,$60K - $80K,Blue,25,7534,4685,0
3,$80K - $120K,Blue,42,14044,4889,0
4,$40K - $60K,Blue,29,1438.3,3971,0
3,Less than $40K,Blue,28,1438.3,4482,0
4,$80K - $120K,Blue,31,16050,3721,0
3,Less than $40K,Blue,36,2652,4676,0
1,Less than $40K,Blue,52,1438.3,3913,0
2,$120K +,Silver,45,34516,2573,0
3,Less than $40K,Blue,32,1897,2866,0
3,$60K - $80K,Blue,27,5784,4173,0
4,$60K - $80K,Blue,22,8632,2221,0
3,Less than $40K,Blue,36,1438.3,4443,0
3,$40K - $60K,Blue,37,4354,2750,0
0,Less than $40K,Blue,36,1438.3,3800,0
2,Less than $40K,Blue,23,3116,2768,0
2,Less than $40K,Blue,36,1438.3,4913,0
5,$40K - $60K,Blue,33,1438.3,4509,0
1,Less than $40K,Blue,25,3074,2721,0
2,Less than $40K,Blue,31,3222,5154,0
3,$40K - $60K,Blue,36,2012,3282,0
4,Less than $40K,Blue,36,2286,5199,0
1,$40K - $60K,Blue,37,2173,2379,0
4,Unknown,Blue,36,1438.3,4539,0
2,Less than $40K,Blue,26,1438.3,4957,0
3,Less than $40K,Blue,27,1438.3,2478,0
2,$80K - $120K,Blue,36,26690,4363,0
3,Less than $40K,Blue,28,1967,4620,0
3,Less than $40K,Blue,39,1438.3,4370,0
1,Less than $40K,Blue,41,1438.3,4312,0
0,$40K - $60K,Blue,56,3477,2113,0
3,$40K - $60K,Blue,41,1477,2214,0
3,$60K - $80K,Blue,36,1438.3,1707,0
1,Less than $40K,Blue,38,1438.3,4594,0
3,Less than $40K,Blue,34,1438.3,2658,0
2,Less than $40K,Blue,33,1568,2812,0
3,Unknown,Blue,36,5590,1507,0
4,Less than $40K,Blue,37,1745,2297,0
1,$40K - $60K,Blue,28,3911,2867,0
1,Unknown,Blue,31,2222,4095,0
3,$80K - $120K,Blue,36,8958,2131,0
3,Less than $40K,Blue,36,1824,4594,0
1,Unknown,Blue,39,9248,2325,0
1,Less than $40K,Blue,16,1438.3,4479,0
4,$40K - $60K,Blue,36,7514,4789,0
1,Less than $40K,Blue,52,1817,2347,0
0,Unknown,Blue,36,12366,4880,0
0,Less than $40K,Blue,36,1708,1992,0
5,$60K - $80K,Blue,24,4556,4273,0
4,Unknown,Blue,39,1537,4234,0
4,Unknown,Blue,36,1438.3,5020,0
2,Less than $40K,Blue,51,1438.3,2589,0
3,$40K - $60K,Blue,36,3606,1829,0
2,Less than $40K,Blue,36,2160,2360,0
1,$60K - $80K,Blue,36,2317,2214,0
2,Less than $40K,Blue,36,1438.3,4311,0
4,$40K - $60K,Blue,39,1438.3,4528,0
4,$80K - $120K,Blue,36,10834,2249,0
1,Less than $40K,Blue,33,1522,4835,0
2,$40K - $60K,Blue,34,4396,4771,0
4,Less than $40K,Blue,30,2558,4635,0
0,Unknown,Blue,18,9641,4710,0
2,Less than $40K,Blue,18,2730,4530,0
3,Less than $40K,Blue,38,2437,3068,0
4,$40K - $60K,Blue,36,1776,2201,0
4,$60K - $80K,Blue,36,1681,1953,0
3,Less than $40K,Blue,51,2894,5405,0
3,Unknown,Blue,24,11239,2055,0
4,Less than $40K,Blue,38,1438.3,4601,0
1,$40K - $60K,Blue,36,7268,4199,0
3,$60K - $80K,Blue,29,2187,2031,0
2,Less than $40K,Blue,44,1473,2836,0
4,Less than $40K,Blue,28,1438.3,4626,0
4,Unknown,Blue,38,1438.3,4503,0
1,$40K - $60K,Blue,40,1438.3,3886,0
2,Unknown,Blue,31,1491,4634,0
2,$60K - $80K,Silver,45,33211,3662,0
1,Unknown,Blue,36,4222,4487,0
1,Less than $40K,Blue,35,3241,2152,0
2,Less than $40K,Blue,30,4204,2316,0
2,Less than $40K,Blue,35,3223,4916,0
2,$40K - $60K,Blue,36,2653,5052,0
1,Unknown,Blue,22,1623,2126,0
3,Less than $40K,Blue,36,1438.3,4401,0
0,Less than $40K,Blue,45,2448,5464,0
2,Unknown,Blue,32,4708,4597,0
3,$60K - $80K,Blue,36,9560,4601,0
2,Less than $40K,Blue,20,3202,2917,0
2,Less than $40K,Blue,36,1461,4769,0
2,$40K - $60K,Blue,42,1898,3513,0
1,Less than $40K,Blue,36,1838,5156,0
4,$40K - $60K,Blue,32,1438.3,4215,0
2,$60K - $80K,Blue,32,1715,5910,0
4,$40K - $60K,Blue,33,4047,2134,0
2,Less than $40K,Blue,26,1438.3,4196,0
5,$40K - $60K,Blue,36,7434,4182,0
4,Less than $40K,Blue,32,8203,2613,0
1,$40K - $60K,Blue,49,2471,2519,0
2,$60K - $80K,Blue,30,3086,4129,0
1,$80K - $120K,Blue,44,3770,2387,0
4,$80K - $120K,Blue,34,13679,4060,0
0,Less than $40K,Blue,36,1732,2479,0
3,Less than $40K,Blue,41,1801,5047,0
0,Less than $40K,Blue,18,1438.3,2641,0
2,Less than $40K,Blue,26,1438.3,3948,0
2,Less than $40K,Blue,42,1438.3,4624,0
4,Less than $40K,Blue,36,1655,2156,0
2,Less than $40K,Blue,36,1438.3,4866,0
2,Less than $40K,Blue,43,5254,4546,0
4,Less than $40K,Blue,36,3024,4983,0
5,$120K +,Blue,38,19138,2028,0
0,Unknown,Blue,55,5549,2412,0
3,Less than $40K,Blue,36,1817,2216,0
1,Less than $40K,Blue,42,1471,2253,0
4,Less than $40K,Blue,28,1484,1664,0
3,Less than $40K,Blue,36,3240,4803,0
1,$40K - $60K,Blue,36,1438.3,5104,0
4,Less than $40K,Blue,34,1620,4570,0
1,$120K +,Blue,41,12764,3332,0
4,$40K - $60K,Blue,43,4048,2227,0
2,Less than $40K,Blue,47,2127,4401,0
2,Less than $40K,Blue,36,1666,2312,0
2,$60K - $80K,Blue,36,8074,4347,0
2,Less than $40K,Blue,30,3124,4986,0
1,$80K - $120K,Blue,50,8688,2361,0
1,Less than $40K,Blue,20,1893,5176,0
1,Less than $40K,Blue,32,1438.3,4897,0
3,Less than $40K,Blue,36,1522,2241,0
1,Unknown,Blue,42,4637,4583,0
2,Less than $40K,Blue,16,2703,2752,0
2,$40K - $60K,Blue,27,1536,4643,0
3,$40K - $60K,Blue,32,1438.3,4462,0
0,Less than $40K,Silver,13,10254,4258,0
1,$60K - $80K,Silver,43,28673,3722,0
1,Less than $40K,Blue,36,1895,2472,0
4,Less than $40K,Blue,42,1460,4265,0
3,$80K - $120K,Blue,47,25410,5472,0
3,$60K - $80K,Blue,30,1438.3,5200,0
3,Less than $40K,Blue,31,1678,2475,0
3,Less than $40K,Blue,41,3313,2135,0
1,$40K - $60K,Blue,36,3959,4935,0
2,Less than $40K,Blue,30,5070,4644,0
1,Less than $40K,Blue,45,1894,5750,0
3,$60K - $80K,Blue,35,1438.3,4246,0
5,$120K +,Blue,36,13478,4738,0
1,Less than $40K,Blue,43,1938,2870,0
2,$60K - $80K,Blue,37,1787,3912,0
3,$120K +,Blue,36,32777,4520,0
2,$120K +,Blue,41,4607,4793,0
2,Unknown,Blue,47,1997,4961,0
1,Unknown,Blue,35,3668,4753,0
3,$40K - $60K,Blue,36,1439,5047,0
4,$40K - $60K,Blue,41,1438.3,4885,0
3,$40K - $60K,Blue,36,4451,4456,0
1,Unknown,Blue,49,2721,5443,0
3,$80K - $120K,Blue,40,16747,4350,0
2,Less than $40K,Blue,31,2984,4878,0
4,$80K - $120K,Blue,42,7299,4678,0
2,Unknown,Blue,34,7551,2977,0
3,$80K - $120K,Blue,41,11250,4514,0
1,$60K - $80K,Blue,40,11773,5098,0
4,$40K - $60K,Blue,23,1438.3,4494,0
3,$60K - $80K,Blue,33,12745,4380,0
1,Unknown,Blue,28,2069,2754,0
2,Unknown,Blue,45,3192,4191,0
4,$40K - $60K,Blue,38,2444,4220,0
4,Unknown,Gold,27,34516,2198,0
2,Less than $40K,Blue,27,1965,4268,0
2,$40K - $60K,Blue,29,1622,4633,0
2,Unknown,Blue,36,8827,2643,0
4,Less than $40K,Blue,27,1438.3,4564,0
5,Less than $40K,Blue,36,1636,2235,0
4,Less than $40K,Blue,36,1905,3120,0
4,$60K - $80K,Blue,38,13426,4674,0
0,$60K - $80K,Blue,48,13172,2598,0
1,$80K - $120K,Blue,48,28930,2251,0
3,$60K - $80K,Blue,41,1943,5108,0
1,$40K - $60K,Blue,40,14973,4517,0
2,$60K - $80K,Blue,34,4813,7477,0
3,$60K - $80K,Blue,36,3605,6800,0
4,$40K - $60K,Silver,36,19704,7766,0
4,$60K - $80K,Blue,24,4752,7517,0
1,$40K - $60K,Blue,36,2710,4724,0
2,$80K - $120K,Blue,40,23453,7555,0
4,$60K - $80K,Blue,37,13197,8424,0
4,$40K - $60K,Blue,43,6058,4754,0
3,$80K - $120K,Blue,34,9959,4859,0
3,$60K - $80K,Blue,42,14895,5147,0
1,$120K +,Silver,45,34516,4864,0
4,Less than $40K,Blue,38,1820,7714,0
1,$120K +,Blue,34,34516,4863,0
4,Less than $40K,Blue,36,3244,7495,0
3,$120K +,Blue,26,14938,7385,0
1,$80K - $120K,Blue,38,2673,4929,0
4,$60K - $80K,Gold,36,34516,7396,0
3,$80K - $120K,Blue,36,10908,4883,0
1,$80K - $120K,Gold,36,34516,5547,0
4,$80K - $120K,Blue,38,29890,3315,0
0,Unknown,Platinum,38,34516,3901,0
3,$80K - $120K,Silver,37,34516,8736,0
4,$40K - $60K,Blue,41,13743,9406,0
4,Less than $40K,Blue,32,3015,5372,0
4,Less than $40K,Blue,37,7552,5537,0
2,$40K - $60K,Blue,43,13067,5468,0
3,$40K - $60K,Blue,37,3399,5529,0
3,Unknown,Platinum,46,34516,8416,0
1,Less than $40K,Blue,56,3109,5470,0
1,$40K - $60K,Blue,36,2667,4399,0
3,$120K +,Blue,36,34516,5603,0
0,Less than $40K,Blue,22,3329,13109,0
4,$80K - $120K,Blue,26,24250,12593,0
4,$40K - $60K,Silver,32,16191,13452,0
3,$40K - $60K,Blue,36,5822,3240,0
0,$80K - $120K,Blue,50,29239,8169,0
2,Less than $40K,Blue,48,4746,7154,0
1,Less than $40K,Blue,36,4541,7996,0
3,$40K - $60K,Blue,40,7979,5056,0
3,$80K - $120K,Blue,36,4620,6644,0
3,Less than $40K,Silver,30,11463,14511,0
4,$40K - $60K,Gold,34,23981,4536,0
0,$60K - $80K,Blue,24,4109,8642,0
3,$120K +,Blue,27,34516,13781,0
3,Less than $40K,Blue,34,3084,12739,0
2,$40K - $60K,Gold,23,23981,15236,0
3,$80K - $120K,Blue,36,22993,7867,0
3,Less than $40K,Blue,36,3759,15331,0
2,Less than $40K,Blue,41,6704,12576,0
5,$80K - $120K,Blue,32,12094,8607,0
5,$120K +,Blue,36,5287,8392,0
3,$80K - $120K,Blue,20,32554,8528,0
4,$40K - $60K,Blue,34,3657,14802,0
2,$40K - $60K,Blue,50,11808,13751,0
3,$80K - $120K,Silver,29,34516,12847,0
2,$40K - $60K,Blue,34,5508,7507,0
2,$40K - $60K,Blue,32,5972,14227,0
1,Less than $40K,Blue,14,3848,14054,0
2,$120K +,Blue,42,14938,8192,0
2,$80K - $120K,Blue,31,34516,14036,0
2,Unknown,Silver,21,31718,7432,0
1,$80K - $120K,Blue,43,24884,5107,0
5,$40K - $60K,Blue,38,4446,8753,0
0,Less than $40K,Silver,24,11511,14436,0
0,Less than $40K,Blue,36,3076,15514,0
1,$80K - $120K,Blue,36,23714,8463,0
3,$40K - $60K,Blue,28,3744,8202,0
3,$80K - $120K,Silver,33,34516,6361,0
2,$60K - $80K,Blue,36,17306,6205,0
4,Less than $40K,Gold,36,15987,7832,0
2,$60K - $80K,Silver,36,34516,12920,0
3,Less than $40K,Silver,36,10729,14364,0
1,$120K +,Blue,37,32563,9220,0
1,Less than $40K,Blue,50,4613,8970,0
3,$40K - $60K,Blue,20,3264,6439,0
3,Less than $40K,Blue,31,2940,14792,0
5,$60K - $80K,Blue,25,4259,7993,0
4,Unknown,Blue,25,29295,9865,0
2,Less than $40K,Blue,36,6071,9338,0
3,$40K - $60K,Blue,36,9267,7991,0
2,Less than $40K,Blue,37,5500,14357,0
3,$120K +,Blue,48,8426,14378,0
0,Less than $40K,Blue,25,4093,15495,0
1,$80K - $120K,Blue,36,24239,8549,0
1,Less than $40K,Silver,36,12359,7528,0
4,$40K - $60K,Blue,28,9815,15475,0
2,Less than $40K,Blue,43,4917,9442,0
4,Less than $40K,Blue,36,4720,8798,0
4,$120K +,Silver,45,34516,15560,0
4,$120K +,Blue,31,34516,15611,0
5,$60K - $80K,Silver,36,34140,8177,0
3,$80K - $120K,Blue,47,4041,8219,0
1,$80K - $120K,Blue,54,15633,8660,0
3,$80K - $120K,Blue,36,5611,16557,0
4,$80K - $120K,Blue,29,12978,14134,0
3,Less than $40K,Blue,36,7500,8024,0
1,Unknown,Blue,36,21067,9212,0
1,Less than $40K,Blue,46,3638,16469,0
2,$120K +,Blue,32,4935,7886,0
4,$120K +,Blue,36,7684,7667,0
3,Unknown,Blue,34,26021,8898,0
1,$60K - $80K,Blue,19,9764,15097,0
3,Less than $40K,Blue,30,9491,9061,0
0,Unknown,Blue,22,13894,9351,0
3,$40K - $60K,Blue,37,5542,8246,0
3,$40K - $60K,Blue,36,4601,9610,0
2,Less than $40K,Blue,30,4458,9640,0
3,$80K - $120K,Blue,33,10292,15148,0
1,$120K +,Blue,30,5181,8943,0
4,$40K - $60K,Blue,36,4167,7590,0
4,Unknown,Blue,23,8348,15905,0
1,$60K - $80K,Blue,48,7288,14873,0
2,$60K - $80K,Silver,36,29808,16098,0
5,Less than $40K,Blue,35,4165,17093,0
1,Less than $40K,Blue,36,5409,10291,0
2,Less than $40K,Blue,36,1578,2017,0.482
3,$80K - $120K,Blue,34,2210,2755,0.343
3,$40K - $60K,Blue,41,1869,1549,0.406
4,$80K - $120K,Blue,37,13882,1646,0.055
1,Unknown,Blue,26,3369,4501,0.224
2,Less than $40K,Blue,39,4057,4301,0.186
3,$120K +,Blue,43,5188,1540,0.145
0,Less than $40K,Blue,36,1674,4513,0.449
4,$40K - $60K,Blue,35,3560,4060,0.211
3,$40K - $60K,Blue,29,1545,4477,0.486
3,Less than $40K,Blue,47,1562,4574,0.481
1,$120K +,Blue,36,19252,14074,0.039
2,$80K - $120K,Silver,44,34516,5806,0.022
0,Less than $40K,Blue,32,1755,5000,0.427
3,Less than $40K,Blue,41,1603,2644,0.467
2,$60K - $80K,Blue,37,18085,4583,0.041
2,Less than $40K,Blue,32,3554,5152,0.21
3,Less than $40K,Blue,36,1611,1413,0.463
1,$120K +,Blue,41,1612,1564,0.462
1,$60K - $80K,Blue,38,7603,2497,0.098
2,$40K - $60K,Blue,26,1438.3,4730,0.517
4,$60K - $80K,Blue,36,2946,8553,0.252
1,Less than $40K,Blue,50,5043,10170,0.147
4,$60K - $80K,Blue,39,1815,1931,0.408
2,Less than $40K,Blue,45,1438.3,4970,0.514
4,$80K - $120K,Blue,34,34516,15143,0.021
2,Unknown,Blue,36,17412,4997,0.042
2,$60K - $80K,Blue,39,9389,3415,0.077
1,$60K - $80K,Blue,36,1819,2254,0.399
3,$80K - $120K,Blue,38,16105,4631,0.045
3,$80K - $120K,Blue,30,3642,4517,0.199
4,$40K - $60K,Blue,35,2303,4469,0.314
3,Less than $40K,Blue,36,3999,15443,0.18
0,Less than $40K,Blue,27,3927,4230,0.183
2,$120K +,Blue,47,27347,4040,0.026
3,$60K - $80K,Blue,34,11501,1481,0.062
4,$80K - $120K,Blue,32,7260,4253,0.098
1,$40K - $60K,Blue,51,3808,4845,0.187
3,Unknown,Blue,36,4028,791,0.176
2,Less than $40K,Blue,45,1529,4751,0.464
3,$40K - $60K,Blue,46,2910,1192,0.244
2,Less than $40K,Blue,36,2274,7735,0.311
3,Unknown,Blue,40,4462,2526,0.158
4,Less than $40K,Blue,33,9671,2955,0.073
3,Less than $40K,Blue,39,8148,4124,0.086
4,$60K - $80K,Blue,35,1535,1848,0.456
4,Less than $40K,Blue,30,1614,4293,0.434
4,$60K - $80K,Blue,53,13784,13120,0.051
2,$40K - $60K,Blue,35,1438.3,4307,0.484
2,$40K - $60K,Blue,46,4882,1544,0.142
3,Unknown,Blue,44,2222,4372,0.312
5,Less than $40K,Blue,36,2658,4774,0.261
2,$60K - $80K,Blue,42,7116,4759,0.097
2,Less than $40K,Blue,35,2199,7342,0.315
4,Less than $40K,Blue,28,1438.3,4921,0.479
3,Less than $40K,Blue,31,1438.3,4208,0.478
3,$40K - $60K,Blue,36,4142,4512,0.166
5,Unknown,Silver,24,33441,8452,0.021
4,Less than $40K,Blue,36,5486,2965,0.125
3,$40K - $60K,Blue,43,7451,2165,0.092
0,$40K - $60K,Blue,36,1438.3,4427,0.474
2,$60K - $80K,Blue,30,1438.3,2527,0.473
2,Less than $40K,Blue,48,2436,1570,0.279
3,$40K - $60K,Blue,33,4470,931,0.152
1,$60K - $80K,Silver,44,26365,3411,0.026
2,Less than $40K,Blue,49,1438.3,4573,0.473
2,Less than $40K,Blue,27,1438.3,1117,0.472
4,Less than $40K,Blue,36,1438.3,2451,0.469
1,$40K - $60K,Blue,20,1438.3,2167,0.468
0,$40K - $60K,Blue,13,1458,2449,0.46
2,Unknown,Blue,39,9856,5408,0.068
1,Less than $40K,Blue,36,1438.3,4321,0.466
4,Unknown,Blue,34,12310,4176,0.054
4,$80K - $120K,Blue,34,34516,1698,0.019
5,Less than $40K,Blue,33,1438.3,5205,0.464
5,$80K - $120K,Blue,47,2047,3452,0.325
5,Less than $40K,Blue,40,1438.3,4100,0.462
4,$60K - $80K,Blue,36,12938,1282,0.051
0,Unknown,Blue,13,21691,2534,0.03
0,$40K - $60K,Blue,36,5988,10211,0.11
1,Less than $40K,Blue,25,5559,1793,0.118
0,$60K - $80K,Blue,50,14314,4355,0.046
4,$40K - $60K,Blue,30,7386,15691,0.089
3,Less than $40K,Blue,41,2941,4099,0.223
2,Less than $40K,Blue,43,8203,2910,0.08
5,Less than $40K,Blue,33,1830,4838,0.355
4,Unknown,Blue,40,11692,2997,0.055
2,Less than $40K,Blue,36,1438.3,4803,0.45
2,$60K - $80K,Blue,43,4388,3836,0.146
1,Unknown,Blue,28,2458,4627,0.261
4,$60K - $80K,Silver,36,27436,4051,0.023
0,$40K - $60K,Blue,52,9065,4693,0.071
3,$120K +,Blue,33,34516,13085,0.018
1,$40K - $60K,Blue,48,4599,2608,0.139
3,$40K - $60K,Blue,36,7400,1568,0.086
0,Less than $40K,Blue,34,2223,2538,0.284
1,Less than $40K,Silver,31,11583,3320,0.054
2,Less than $40K,Gold,30,15365,7890,0.041
1,Less than $40K,Silver,30,14135,13703,0.045
1,Less than $40K,Blue,54,7169,8216,0.088
1,$60K - $80K,Blue,35,9589,3971,0.065
2,Less than $40K,Blue,35,4092,5001,0.152
1,Less than $40K,Blue,30,2029,3142,0.306
2,Less than $40K,Blue,39,1580,4384,0.392
1,$120K +,Blue,38,9364,1099,0.066
2,$80K - $120K,Blue,33,16059,1357,0.038
4,Less than $40K,Blue,41,1752,4864,0.349
4,Less than $40K,Blue,16,1438.3,4688,0.425
2,Unknown,Blue,30,19595,4079,0.031
3,$80K - $120K,Blue,33,13818,13209,0.044
1,$60K - $80K,Blue,54,13284,4942,0.046
0,Unknown,Blue,56,7882,704,0.077
5,Unknown,Blue,44,5342,2426,0.113
1,Less than $40K,Blue,43,1438.3,4219,0.42
3,Less than $40K,Blue,21,2272,4614,0.266
3,$60K - $80K,Blue,44,23889,13360,0.025
0,Less than $40K,Blue,49,1479,1621,0.406
3,$60K - $80K,Blue,36,2223,3331,0.269
3,Less than $40K,Blue,44,1667,2424,0.357
3,$40K - $60K,Platinum,31,23981,4758,0.025
3,Unknown,Blue,36,1575,644,0.376
4,Unknown,Blue,25,3379,5121,0.174
0,Less than $40K,Blue,23,3818,2947,0.153
2,$120K +,Blue,36,25873,3920,0.022
1,$60K - $80K,Blue,53,6157,4041,0.094
3,$80K - $120K,Blue,41,32426,1109,0.018
2,Less than $40K,Blue,48,5299,4509,0.109
0,$60K - $80K,Blue,36,11236,4253,0.051
3,Less than $40K,Blue,28,1438.3,5098,0.4
4,$40K - $60K,Blue,28,2157,1663,0.266
1,Less than $40K,Blue,36,1836,2400,0.312
2,$80K - $120K,Silver,36,34516,8570,0.016
0,Unknown,Blue,42,9989,2053,0.057
3,Less than $40K,Blue,28,2699,4813,0.209
2,$40K - $60K,Blue,35,4196,2558,0.134
0,$80K - $120K,Blue,41,16033,1158,0.035
0,Less than $40K,Blue,56,2122,949,0.261
3,$120K +,Blue,45,34516,7341,0.016
1,Less than $40K,Blue,48,2114,2578,0.258
1,Less than $40K,Blue,36,1977,4393,0.276
4,$60K - $80K,Gold,34,34516,3899,0.016
3,Less than $40K,Blue,36,1438.3,4173,0.376
3,Less than $40K,Blue,36,5642,4633,0.096
1,Unknown,Blue,44,2303,3440,0.234
2,Less than $40K,Blue,45,5452,4220,0.099
2,Less than $40K,Blue,25,1438.3,4093,0.374
1,$40K - $60K,Blue,36,1438.3,715,0.373
3,$60K - $80K,Blue,29,1438.3,3016,0.372
3,Less than $40K,Gold,36,15164,8356,0.035
2,Less than $40K,Blue,28,1478,2180,0.355
1,Unknown,Blue,55,16312,4366,0.032
2,$80K - $120K,Blue,18,31832,10201,0.016
3,$60K - $80K,Blue,36,14409,2351,0.035
2,Less than $40K,Blue,40,1438.3,3399,0.355
4,$40K - $60K,Blue,36,9595,4050,0.053
4,$80K - $120K,Blue,36,19762,2793,0.026
0,$40K - $60K,Blue,36,10023,2878,0.05
0,$60K - $80K,Blue,41,7277,2356,0.069
4,Less than $40K,Blue,44,2440,2334,0.206
